Source,Station,Latitude,Longitude,Region,Year,Month,Date,Microcystis,Secchi,Temperature
FMWT,717,38.17017,-121.63138,Upper Sac,2017,10,2017-10-18,1,175,15.2
FMWT,811,38.09742,-121.66487,Lower SJ,2017,10,2017-10-18,1,113.99999999999999,16.4
FMWT,810,38.07083,-121.67622,Lower SJ,2017,10,2017-10-18,1,100,16.7
FMWT,804,38.02308,-121.79868,Lower SJ,2017,11,2017-11-06,1,87,15.2
FMWT,721,38.26815,-121.70277,Cache/Liberty,2017,11,2017-11-07,1,208,15.1
FMWT,716,38.23787,-121.68438,Cache/Liberty,2017,11,2017-11-07,1,180,15
FMWT,715,38.22295,-121.67362,Cache/Liberty,2017,11,2017-11-07,1,234,14.8
FMWT,713,38.20712,-121.66008,Cache/Liberty,2017,11,2017-11-07,1,195,15
FMWT,711,38.17595,-121.67028,Lower Sac,2017,11,2017-11-07,1,190,14.8
FMWT,710,38.162,-121.68228,Lower Sac,2017,11,2017-11-07,1,190,14.7
FMWT,709,38.14787,-121.69048,Lower Sac,2017,11,2017-11-07,1,168,14.8
FMWT,708,38.12608,-121.6967,Lower Sac,2017,11,2017-11-07,1,169,15.1
FMWT,707,38.11397,-121.70797,Lower Sac,2017,11,2017-11-07,1,140,15.2
FMWT,703,38.06087,-121.79692,Lower Sac,2017,11,2017-11-07,1,53,14.7
FMWT,706,38.0903,-121.74,Lower Sac,2017,11,2017-11-07,1,86,15.2
FMWT,705,38.07925,-121.7618,Lower Sac,2017,11,2017-11-07,1,70,15.4
FMWT,704,38.07087,-121.77892,Lower Sac,2017,11,2017-11-07,1,57.99999999999999,15.2
FMWT,701,38.06505,-121.83475,Lower Sac,2017,11,2017-11-07,1,54,15.1
FMWT,912,37.96883,-121.37172,South Delta,2017,11,2017-11-08,1,152,14
FMWT,911,37.99247,-121.40875,South Delta,2017,11,2017-11-08,1,119,14.3
FMWT,910,38.00228,-121.45037,South Delta,2017,11,2017-11-08,1,152,14.5
FMWT,909,38.02442,-121.46705,South Delta,2017,11,2017-11-08,1,155,14.9
FMWT,906,38.05412,-121.51653,Lower SJ,2017,11,2017-11-08,1,185,15.2
FMWT,908,38.04308,-121.5298,Lower SJ,2017,11,2017-11-08,1,195,15.3
FMWT,913,37.97012,-121.53705,South Delta,2017,11,2017-11-08,1,206,15.5
FMWT,914,37.94662,-121.53475,OMR,2017,11,2017-11-08,1,225.99999999999997,15.3
FMWT,915,37.949,-121.55908,OMR,2017,11,2017-11-08,1,215,15.2
FMWT,902,38.0205,-121.58255,Franks,2017,11,2017-11-08,1,356,14.9
FMWT,809,38.0512,-121.69305,Lower SJ,2017,11,2017-11-08,1,154,15.3
FMWT,808,38.03337,-121.71942,Lower SJ,2017,11,2017-11-08,1,131,15.3
FMWT,807,38.02995,-121.73203,Lower SJ,2017,11,2017-11-08,1,104,15.3
FMWT,806,38.02872,-121.7617,Lower SJ,2017,11,2017-11-08,1,73,15.3
FMWT,719,38.33428,-121.64733,Cache/Liberty,2017,11,2017-11-13,1,24,15.3
FMWT,723,38.23615,-121.67348,Cache/Liberty,2017,11,2017-11-13,1,118,14.5
FMWT,795,38.5377,-121.58468,Cache/Liberty,2017,11,2017-11-13,1,38,16.1
FMWT,796,38.47387,-121.5844,Cache/Liberty,2017,11,2017-11-13,1,20,15.7
FMWT,072,38.18775,-121.58057,Upper Sac,2017,11,2017-11-14,1,170,14.1
FMWT,073,38.27433,-121.53937,Upper Sac,2017,11,2017-11-14,1,162,14.6
FMWT,712,38.19042,-121.64095,Upper Sac,2017,11,2017-11-14,1,244,14.7
FMWT,717,38.17017,-121.63138,Upper Sac,2017,11,2017-11-14,1,177,14.1
FMWT,724,38.23578,-121.55878,Upper Sac,2017,11,2017-11-14,1,150,14.3
FMWT,735,38.33343,-121.56968,Upper Sac,2017,11,2017-11-14,1,146,14.7
FMWT,736,38.36737,-121.5214,Upper Sac,2017,11,2017-11-14,1,159,14.6
FMWT,797,38.40462,-121.6156,Cache/Liberty,2017,11,2017-11-13,1,14.000000000000002,15.4
FMWT,810,38.07083,-121.67622,Lower SJ,2017,11,2017-11-09,1,166,16
FMWT,811,38.09742,-121.66487,Lower SJ,2017,11,2017-11-09,1,187,16.1
FMWT,812,38.08792,-121.64883,Lower SJ,2017,11,2017-11-09,1,162,16.1
FMWT,813,38.09978,-121.62767,Lower SJ,2017,11,2017-11-09,1,160,15.9
FMWT,815,38.0913,-121.57587,Lower SJ,2017,11,2017-11-09,1,176,15.9
FMWT,903,38.10628,-121.56747,East Delta,2017,11,2017-11-09,1,211,15.6
FMWT,904,38.07828,-121.56847,Lower SJ,2017,11,2017-11-09,1,223,15.7
FMWT,905,38.05953,-121.55573,Lower SJ,2017,11,2017-11-09,1,197,15.6
FMWT,814,38.10128,-121.6022,Lower SJ,2017,11,2017-11-09,1,168,15.9
FMWT,919,38.10572,-121.49525,East Delta,2017,11,2017-11-09,1,270,14.5
FMWT,920,38.14138,-121.50475,East Delta,2017,11,2017-11-09,1,250,14.7
FMWT,921,38.16513,-121.49303,East Delta,2017,11,2017-11-09,1,218.00000000000003,14.5
FMWT,922,38.20438,-121.4789,East Delta,2017,11,2017-11-09,1,147,14.4
FMWT,923,38.13445,-121.56625,East Delta,2017,11,2017-11-09,1,240,14.5
FMWT,804,38.02308,-121.79868,Lower SJ,2017,12,2017-12-06,1,42,12.2
FMWT,711,38.17595,-121.67028,Lower Sac,2017,12,2017-12-07,1,96,10.8
FMWT,704,38.07087,-121.77892,Lower Sac,2017,12,2017-12-07,1,76,11.6
FMWT,709,38.14787,-121.69048,Lower Sac,2017,12,2017-12-07,1,110.00000000000001,10.9
FMWT,707,38.11397,-121.70797,Lower Sac,2017,12,2017-12-07,1,93,11
FMWT,701,38.06505,-121.83475,Lower Sac,2017,12,2017-12-07,1,49,11.8
FMWT,710,38.162,-121.68228,Lower Sac,2017,12,2017-12-07,1,114.99999999999999,10.8
FMWT,705,38.07925,-121.7618,Lower Sac,2017,12,2017-12-07,1,86,11.2
FMWT,706,38.0903,-121.74,Lower Sac,2017,12,2017-12-07,1,88,11.1
FMWT,902,38.0205,-121.58255,Franks,2017,12,2017-12-08,1,130,10.6
FMWT,915,37.949,-121.55908,OMR,2017,12,2017-12-08,1,126,10.8
FMWT,914,37.94662,-121.53475,OMR,2017,12,2017-12-08,1,215,11.3
FMWT,913,37.97012,-121.53705,South Delta,2017,12,2017-12-08,1,180,11.5
FMWT,912,37.96883,-121.37172,South Delta,2017,12,2017-12-08,1,112.99999999999999,12.4
FMWT,910,38.00228,-121.45037,South Delta,2017,12,2017-12-08,1,89,12.2
FMWT,906,38.05412,-121.51653,Lower SJ,2017,12,2017-12-08,1,202.99999999999997,11.7
FMWT,908,38.04308,-121.5298,Lower SJ,2017,12,2017-12-08,1,176,11.7
FMWT,708,38.12608,-121.6967,Lower Sac,2017,12,2017-12-07,1,115.99999999999999,10.9
FMWT,909,38.02442,-121.46705,South Delta,2017,12,2017-12-08,1,135,11.8
FMWT,911,37.99247,-121.40875,South Delta,2017,12,2017-12-08,1,117,12.5
FMWT,809,38.0512,-121.69305,Lower SJ,2017,12,2017-12-08,1,90,11.2
FMWT,808,38.03337,-121.71942,Lower SJ,2017,12,2017-12-08,1,88,11
FMWT,807,38.02995,-121.73203,Lower SJ,2017,12,2017-12-08,1,76,11.1
FMWT,806,38.02872,-121.7617,Lower SJ,2017,12,2017-12-08,1,77,10.6
FMWT,703,38.06087,-121.79692,Lower Sac,2017,12,2017-12-07,1,70,11.7
FMWT,812,38.08792,-121.64883,Lower SJ,2017,12,2017-12-11,1,143,11.3
FMWT,813,38.09978,-121.62767,Lower SJ,2017,12,2017-12-11,1,143,11.4
FMWT,814,38.10128,-121.6022,Lower SJ,2017,12,2017-12-11,1,129,11.5
FMWT,815,38.0913,-121.57587,Lower SJ,2017,12,2017-12-11,1,139,11.7
FMWT,903,38.10628,-121.56747,East Delta,2017,12,2017-12-11,1,180,11.8
FMWT,904,38.07828,-121.56847,Lower SJ,2017,12,2017-12-11,1,143,11.6
FMWT,905,38.05953,-121.55573,Lower SJ,2017,12,2017-12-11,1,145,11.6
FMWT,919,38.10572,-121.49525,East Delta,2017,12,2017-12-11,1,239,9.8
FMWT,920,38.14138,-121.50475,East Delta,2017,12,2017-12-11,1,204,10
FMWT,921,38.16513,-121.49303,East Delta,2017,12,2017-12-11,1,235,10.1
FMWT,922,38.20438,-121.4789,East Delta,2017,12,2017-12-11,1,173,10.6
FMWT,923,38.13445,-121.56625,East Delta,2017,12,2017-12-11,1,145,10.2
FMWT,719,38.33428,-121.64733,Cache/Liberty,2017,12,2017-12-12,1,37,11.1
FMWT,795,38.5377,-121.58468,Cache/Liberty,2017,12,2017-12-12,1,42,11.8
FMWT,796,38.47387,-121.5844,Cache/Liberty,2017,12,2017-12-12,1,18,11.6
FMWT,797,38.40462,-121.6156,Cache/Liberty,2017,12,2017-12-12,1,15,11.5
FMWT,736,38.36737,-121.5214,Upper Sac,2017,12,2017-12-13,1,125,10.1
FMWT,735,38.33343,-121.56968,Upper Sac,2017,12,2017-12-13,1,128,10.2
FMWT,073,38.27433,-121.53937,Upper Sac,2017,12,2017-12-13,1,155,10.6
FMWT,724,38.23578,-121.55878,Upper Sac,2017,12,2017-12-13,1,127,10.3
FMWT,072,38.18775,-121.58057,Upper Sac,2017,12,2017-12-13,1,145,10
FMWT,717,38.17017,-121.63138,Upper Sac,2017,12,2017-12-13,1,145,9.7
FMWT,723,38.23615,-121.67348,Cache/Liberty,2017,12,2017-12-12,1,129,9.8
FMWT,712,38.19042,-121.64095,Upper Sac,2017,12,2017-12-13,1,143,10
FMWT,713,38.20712,-121.66008,Cache/Liberty,2017,12,2017-12-14,1,146,10.2
FMWT,715,38.22295,-121.67362,Cache/Liberty,2017,12,2017-12-14,1,145,10.1
FMWT,716,38.23787,-121.68438,Cache/Liberty,2017,12,2017-12-14,1,143,9.9
FMWT,721,38.26815,-121.70277,Cache/Liberty,2017,12,2017-12-14,1,220.00000000000003,9.6
FMWT,810,38.07083,-121.67622,Lower SJ,2017,12,2017-12-14,1,147,10.3
FMWT,811,38.09742,-121.66487,Lower SJ,2017,12,2017-12-14,1,159,10.2
FMWT,796,38.47387,-121.5844,Cache/Liberty,2018,9,2018-09-12,1,57.99999999999999,21.9
FMWT,795,38.5377,-121.58468,Cache/Liberty,2018,9,2018-09-12,1,79,23.2
FMWT,811,38.09742,-121.66487,Lower SJ,2018,9,2018-09-14,3,131,21.2
FMWT,812,38.08792,-121.64883,Lower SJ,2018,9,2018-09-14,2,114.99999999999999,21.4
FMWT,813,38.09978,-121.62767,Lower SJ,2018,9,2018-09-14,3,144,21.2
FMWT,814,38.10128,-121.6022,Lower SJ,2018,9,2018-09-14,3,134,21.3
FMWT,905,38.05953,-121.55573,Lower SJ,2018,9,2018-09-14,3,178,21.3
FMWT,904,38.07828,-121.56847,Lower SJ,2018,9,2018-09-14,3,176,21.2
FMWT,815,38.0913,-121.57587,Lower SJ,2018,9,2018-09-14,3,145,21.1
FMWT,903,38.10628,-121.56747,East Delta,2018,9,2018-09-14,1,262,20.4
FMWT,923,38.13445,-121.56625,East Delta,2018,9,2018-09-14,1,210,20.3
FMWT,922,38.20438,-121.4789,East Delta,2018,9,2018-09-14,1,90,19.8
FMWT,921,38.16513,-121.49303,East Delta,2018,9,2018-09-14,1,156,20.2
FMWT,920,38.14138,-121.50475,East Delta,2018,9,2018-09-14,2,248,20.5
FMWT,919,38.10572,-121.49525,East Delta,2018,9,2018-09-14,2,254,20.5
FMWT,806,38.02872,-121.7617,Lower SJ,2018,9,2018-09-13,3,62,19.8
FMWT,807,38.02995,-121.73203,Lower SJ,2018,9,2018-09-13,3,85,20.1
FMWT,808,38.03337,-121.71942,Lower SJ,2018,9,2018-09-13,2,112.99999999999999,20.2
FMWT,809,38.0512,-121.69305,Lower SJ,2018,9,2018-09-13,2,112.99999999999999,20.3
FMWT,902,38.0205,-121.58255,Franks,2018,9,2018-09-13,3,308,20.9
FMWT,915,37.949,-121.55908,OMR,2018,9,2018-09-13,3,105,21.6
FMWT,914,37.94662,-121.53475,OMR,2018,9,2018-09-13,4,170,22.2
FMWT,913,37.97012,-121.53705,South Delta,2018,9,2018-09-13,4,198,22.1
FMWT,908,38.04308,-121.5298,Lower SJ,2018,9,2018-09-13,3,140,21.9
FMWT,906,38.05412,-121.51653,Lower SJ,2018,9,2018-09-13,3,172,21.9
FMWT,909,38.02442,-121.46705,South Delta,2018,9,2018-09-13,3,136,22.9
FMWT,910,38.00228,-121.45037,South Delta,2018,9,2018-09-13,3,119,23.7
FMWT,912,37.96883,-121.37172,South Delta,2018,9,2018-09-13,2,92,24.7
FMWT,911,37.99247,-121.40875,South Delta,2018,9,2018-09-13,2,135,24.4
FMWT,797,38.40462,-121.6156,Cache/Liberty,2018,9,2018-09-12,1,70,21
FMWT,719,38.33428,-121.64733,Cache/Liberty,2018,9,2018-09-12,1,88,21
FMWT,723,38.23615,-121.67348,Cache/Liberty,2018,9,2018-09-12,1,190,20.5
FMWT,701,38.06505,-121.83475,Lower Sac,2018,9,2018-09-11,1,64,19.6
FMWT,703,38.06087,-121.79692,Lower Sac,2018,9,2018-09-11,1,60,19.6
FMWT,704,38.07087,-121.77892,Lower Sac,2018,9,2018-09-11,1,62,19.7
FMWT,705,38.07925,-121.7618,Lower Sac,2018,9,2018-09-11,1,79,20
FMWT,706,38.0903,-121.74,Lower Sac,2018,9,2018-09-11,1,69,20.5
FMWT,707,38.11397,-121.70797,Lower Sac,2018,9,2018-09-11,1,84,20.9
FMWT,708,38.12608,-121.6967,Lower Sac,2018,9,2018-09-11,1,118,20.9
FMWT,710,38.162,-121.68228,Lower Sac,2018,9,2018-09-11,1,168,21
FMWT,711,38.17595,-121.67028,Lower Sac,2018,9,2018-09-11,1,151,21.1
FMWT,715,38.22295,-121.67362,Cache/Liberty,2018,9,2018-09-11,2,162,21.5
FMWT,716,38.23787,-121.68438,Cache/Liberty,2018,9,2018-09-11,1,108,21.1
FMWT,721,38.26815,-121.70277,Cache/Liberty,2018,9,2018-09-11,1,229.99999999999997,21.3
FMWT,709,38.14787,-121.69048,Lower Sac,2018,9,2018-09-11,1,143,21.1
FMWT,713,38.20712,-121.66008,Cache/Liberty,2018,9,2018-09-11,1,145,21.3
FMWT,804,38.02308,-121.79868,Lower SJ,2018,9,2018-09-07,2,70,21.1
FMWT,717,38.17017,-121.63138,Upper Sac,2018,9,2018-09-17,1,110.00000000000001,18.6
FMWT,712,38.19042,-121.64095,Upper Sac,2018,9,2018-09-17,1,157,19.7
FMWT,736,38.36737,-121.5214,Upper Sac,2018,9,2018-09-17,1,168,18.9
FMWT,735,38.33343,-121.56968,Upper Sac,2018,9,2018-09-17,1,142,18.9
FMWT,073,38.27433,-121.53937,Upper Sac,2018,9,2018-09-17,1,128,18.8
FMWT,724,38.23578,-121.55878,Upper Sac,2018,9,2018-09-17,1,180,18.8
FMWT,072,38.18775,-121.58057,Upper Sac,2018,9,2018-09-17,1,146,18.7
FMWT,804,38.02308,-121.79868,Lower SJ,2018,10,2018-10-04,1,76,20.2
FMWT,716,38.23787,-121.68438,Cache/Liberty,2018,10,2018-10-08,1,111.00000000000001,18.6
FMWT,715,38.22295,-121.67362,Cache/Liberty,2018,10,2018-10-08,1,110.00000000000001,18.5
FMWT,713,38.20712,-121.66008,Cache/Liberty,2018,10,2018-10-08,1,138,18.6
FMWT,711,38.17595,-121.67028,Lower Sac,2018,10,2018-10-08,1,118,18.8
FMWT,710,38.162,-121.68228,Lower Sac,2018,10,2018-10-08,1,132,18.7
FMWT,709,38.14787,-121.69048,Lower Sac,2018,10,2018-10-08,1,131,18.8
FMWT,708,38.12608,-121.6967,Lower Sac,2018,10,2018-10-08,1,129,18.8
FMWT,707,38.11397,-121.70797,Lower Sac,2018,10,2018-10-08,1,120,18.9
FMWT,706,38.0903,-121.74,Lower Sac,2018,10,2018-10-08,1,108,18.7
FMWT,705,38.07925,-121.7618,Lower Sac,2018,10,2018-10-08,1,57.99999999999999,18.7
FMWT,704,38.07087,-121.77892,Lower Sac,2018,10,2018-10-08,1,54,18.6
FMWT,703,38.06087,-121.79692,Lower Sac,2018,10,2018-10-08,1,70,18.4
FMWT,701,38.06505,-121.83475,Lower Sac,2018,10,2018-10-08,1,66,18.5
FMWT,723,38.23615,-121.67348,Cache/Liberty,2018,10,2018-10-09,1,132,18.5
FMWT,795,38.5377,-121.58468,Cache/Liberty,2018,10,2018-10-09,1,78,21.7
FMWT,796,38.47387,-121.5844,Cache/Liberty,2018,10,2018-10-09,1,37,20.9
FMWT,797,38.40462,-121.6156,Cache/Liberty,2018,10,2018-10-09,1,22,19.6
FMWT,719,38.33428,-121.64733,Cache/Liberty,2018,10,2018-10-09,1,28.000000000000004,19.5
FMWT,915,37.949,-121.55908,OMR,2018,10,2018-10-10,3,225.99999999999997,19.2
FMWT,902,38.0205,-121.58255,Franks,2018,10,2018-10-10,3,290,18.9
FMWT,809,38.0512,-121.69305,Lower SJ,2018,10,2018-10-10,2,103,18.8
FMWT,808,38.03337,-121.71942,Lower SJ,2018,10,2018-10-10,2,79,18.8
FMWT,807,38.02995,-121.73203,Lower SJ,2018,10,2018-10-10,2,81,18.8
FMWT,806,38.02872,-121.7617,Lower SJ,2018,10,2018-10-10,2,73,18.6
FMWT,911,37.99247,-121.40875,South Delta,2018,10,2018-10-10,1,115.99999999999999,21.1
FMWT,906,38.05412,-121.51653,Lower SJ,2018,10,2018-10-10,3,170,19.3
FMWT,908,38.04308,-121.5298,Lower SJ,2018,10,2018-10-10,3,174,19.3
FMWT,913,37.97012,-121.53705,South Delta,2018,10,2018-10-10,3,156,19.5
FMWT,914,37.94662,-121.53475,OMR,2018,10,2018-10-10,3,250,19.5
FMWT,912,37.96883,-121.37172,South Delta,2018,10,2018-10-10,2,112.99999999999999,21.4
FMWT,910,38.00228,-121.45037,South Delta,2018,10,2018-10-10,2,109.00000000000001,20.8
FMWT,909,38.02442,-121.46705,South Delta,2018,10,2018-10-10,3,140,19.5
FMWT,810,38.07083,-121.67622,Lower SJ,2018,10,2018-10-11,4,129,19
FMWT,811,38.09742,-121.66487,Lower SJ,2018,10,2018-10-11,4,166,19.4
FMWT,812,38.08792,-121.64883,Lower SJ,2018,10,2018-10-11,4,157,19.1
FMWT,813,38.09978,-121.62767,Lower SJ,2018,10,2018-10-11,4,179,19
FMWT,814,38.10128,-121.6022,Lower SJ,2018,10,2018-10-11,4,159,18.9
FMWT,815,38.0913,-121.57587,Lower SJ,2018,10,2018-10-11,4,164,19
FMWT,905,38.05953,-121.55573,Lower SJ,2018,10,2018-10-11,4,150,18.9
FMWT,904,38.07828,-121.56847,Lower SJ,2018,10,2018-10-11,4,175,18.8
FMWT,903,38.10628,-121.56747,East Delta,2018,10,2018-10-11,1,284,18
FMWT,922,38.20438,-121.4789,East Delta,2018,10,2018-10-11,1,197,17.2
FMWT,921,38.16513,-121.49303,East Delta,2018,10,2018-10-11,1,180,17.2
FMWT,920,38.14138,-121.50475,East Delta,2018,10,2018-10-11,1,310,17.2
FMWT,919,38.10572,-121.49525,East Delta,2018,10,2018-10-11,1,360,17.9
FMWT,923,38.13445,-121.56625,East Delta,2018,10,2018-10-11,1,380,17.8
FMWT,724,38.23578,-121.55878,Upper Sac,2018,10,2018-10-12,1,350,17.9
FMWT,072,38.18775,-121.58057,Upper Sac,2018,10,2018-10-12,1,286,17.8
FMWT,712,38.19042,-121.64095,Upper Sac,2018,10,2018-10-12,2,295,17.8
FMWT,717,38.17017,-121.63138,Upper Sac,2018,10,2018-10-12,1,280,18.4
FMWT,736,38.36737,-121.5214,Upper Sac,2018,10,2018-10-12,1,350,17.9
FMWT,735,38.33343,-121.56968,Upper Sac,2018,10,2018-10-12,1,320,18.2
FMWT,073,38.27433,-121.53937,Upper Sac,2018,10,2018-10-12,1,275,18.1
FMWT,721,38.26815,-121.70277,Cache/Liberty,2018,10,2018-10-15,1,123,17
FMWT,804,38.02308,-121.79868,Lower SJ,2018,11,2018-11-02,1,93,18
FMWT,701,38.06505,-121.83475,Lower Sac,2018,11,2018-11-05,2,92,16.9
FMWT,703,38.06087,-121.79692,Lower Sac,2018,11,2018-11-05,1,62,16.8
FMWT,704,38.07087,-121.77892,Lower Sac,2018,11,2018-11-05,1,64,16.9
FMWT,705,38.07925,-121.7618,Lower Sac,2018,11,2018-11-05,1,82,16.8
FMWT,706,38.0903,-121.74,Lower Sac,2018,11,2018-11-05,2,108,16.8
FMWT,707,38.11397,-121.70797,Lower Sac,2018,11,2018-11-05,1,112.00000000000001,16.7
FMWT,708,38.12608,-121.6967,Lower Sac,2018,11,2018-11-05,1,140,16.7
FMWT,709,38.14787,-121.69048,Lower Sac,2018,11,2018-11-05,1,175,16.7
FMWT,710,38.162,-121.68228,Lower Sac,2018,11,2018-11-05,1,158,16.7
FMWT,711,38.17595,-121.67028,Lower Sac,2018,11,2018-11-05,1,175,16.6
FMWT,713,38.20712,-121.66008,Cache/Liberty,2018,11,2018-11-05,1,180,16.6
FMWT,715,38.22295,-121.67362,Cache/Liberty,2018,11,2018-11-05,1,184,16.6
FMWT,716,38.23787,-121.68438,Cache/Liberty,2018,11,2018-11-05,1,166,16.5
FMWT,721,38.26815,-121.70277,Cache/Liberty,2018,11,2018-11-05,1,195,16.7
FMWT,806,38.02872,-121.7617,Lower SJ,2018,11,2018-11-06,1,113.99999999999999,17
FMWT,807,38.02995,-121.73203,Lower SJ,2018,11,2018-11-06,1,134,16.9
FMWT,808,38.03337,-121.71942,Lower SJ,2018,11,2018-11-06,1,130,16.8
FMWT,809,38.0512,-121.69305,Lower SJ,2018,11,2018-11-06,1,166,16.8
FMWT,902,38.0205,-121.58255,Franks,2018,11,2018-11-06,3,329,16.7
FMWT,906,38.05412,-121.51653,Lower SJ,2018,11,2018-11-06,2,234,16.7
FMWT,908,38.04308,-121.5298,Lower SJ,2018,11,2018-11-06,2,239,16.8
FMWT,909,38.02442,-121.46705,South Delta,2018,11,2018-11-06,2,204,16.5
FMWT,910,38.00228,-121.45037,South Delta,2018,11,2018-11-06,1,154,16.2
FMWT,911,37.99247,-121.40875,South Delta,2018,11,2018-11-06,1,166,15.8
FMWT,912,37.96883,-121.37172,South Delta,2018,11,2018-11-06,1,174,15.7
FMWT,913,37.97012,-121.53705,South Delta,2018,11,2018-11-06,2,315,16.9
FMWT,914,37.94662,-121.53475,OMR,2018,11,2018-11-06,2,317,16.8
FMWT,915,37.949,-121.55908,OMR,2018,11,2018-11-06,3,294,16.7
FMWT,810,38.07083,-121.67622,Lower SJ,2018,11,2018-11-07,2,170,17.2
FMWT,811,38.09742,-121.66487,Lower SJ,2018,11,2018-11-07,3,192,16.8
FMWT,812,38.08792,-121.64883,Lower SJ,2018,11,2018-11-07,1,195,16.8
FMWT,813,38.09978,-121.62767,Lower SJ,2018,11,2018-11-07,2,180,16.7
FMWT,814,38.10128,-121.6022,Lower SJ,2018,11,2018-11-07,2,192,16.7
FMWT,815,38.0913,-121.57587,Lower SJ,2018,11,2018-11-07,2,284,16.6
FMWT,903,38.10628,-121.56747,East Delta,2018,11,2018-11-07,1,312,15.3
FMWT,904,38.07828,-121.56847,Lower SJ,2018,11,2018-11-07,3,276,16.6
FMWT,905,38.05953,-121.55573,Lower SJ,2018,11,2018-11-07,1,264,16.5
FMWT,919,38.10572,-121.49525,East Delta,2018,11,2018-11-07,1,310,14.9
FMWT,920,38.14138,-121.50475,East Delta,2018,11,2018-11-07,1,307,14.8
FMWT,921,38.16513,-121.49303,East Delta,2018,11,2018-11-07,1,167,14.5
FMWT,922,38.20438,-121.4789,East Delta,2018,11,2018-11-07,1,287,14.5
FMWT,923,38.13445,-121.56625,East Delta,2018,11,2018-11-07,1,244,15.2
FMWT,719,38.33428,-121.64733,Cache/Liberty,2018,11,2018-11-08,1,52,15.8
FMWT,723,38.23615,-121.67348,Cache/Liberty,2018,11,2018-11-08,1,164,15.2
FMWT,795,38.5377,-121.58468,Cache/Liberty,2018,11,2018-11-08,1,106,16.5
FMWT,796,38.47387,-121.5844,Cache/Liberty,2018,11,2018-11-08,1,56.99999999999999,16
FMWT,797,38.40462,-121.6156,Cache/Liberty,2018,11,2018-11-08,1,26,15.6
FMWT,072,38.18775,-121.58057,Upper Sac,2018,11,2018-11-13,1,362,12.4
FMWT,073,38.27433,-121.53937,Upper Sac,2018,11,2018-11-13,1,390,11.8
FMWT,712,38.19042,-121.64095,Upper Sac,2018,11,2018-11-13,1,396,13.1
FMWT,717,38.17017,-121.63138,Upper Sac,2018,11,2018-11-13,1,290,13
FMWT,724,38.23578,-121.55878,Upper Sac,2018,11,2018-11-13,1,334,12.2
FMWT,735,38.33343,-121.56968,Upper Sac,2018,11,2018-11-13,1,395,12
FMWT,736,38.36737,-121.5214,Upper Sac,2018,11,2018-11-13,1,320,12.1
FMWT,708,38.12608,-121.6967,Lower Sac,2018,12,2018-12-10,1,119,11.3
FMWT,804,38.02308,-121.79868,Lower SJ,2018,12,2018-12-10,1,76,11.5
FMWT,701,38.06505,-121.83475,Lower Sac,2018,12,2018-12-10,1,70,11.7
FMWT,703,38.06087,-121.79692,Lower Sac,2018,12,2018-12-10,1,59,11.6
FMWT,810,38.07083,-121.67622,Lower SJ,2018,12,2018-12-12,1,143,11.7
FMWT,811,38.09742,-121.66487,Lower SJ,2018,12,2018-12-12,1,146,11.6
FMWT,912,37.96883,-121.37172,South Delta,2018,12,2018-12-11,1,152,12.3
FMWT,909,38.02442,-121.46705,South Delta,2018,12,2018-12-11,1,220.00000000000003,11.8
FMWT,906,38.05412,-121.51653,Lower SJ,2018,12,2018-12-11,1,282,11.8
FMWT,913,37.97012,-121.53705,South Delta,2018,12,2018-12-11,1,225.99999999999997,11.6
FMWT,914,37.94662,-121.53475,OMR,2018,12,2018-12-11,1,196,11.6
FMWT,908,38.04308,-121.5298,Lower SJ,2018,12,2018-12-11,1,145,11.8
FMWT,807,38.02995,-121.73203,Lower SJ,2018,12,2018-12-11,1,112.00000000000001,11.5
FMWT,808,38.03337,-121.71942,Lower SJ,2018,12,2018-12-11,1,120,11.5
FMWT,806,38.02872,-121.7617,Lower SJ,2018,12,2018-12-11,1,87,11.2
FMWT,809,38.0512,-121.69305,Lower SJ,2018,12,2018-12-11,1,104,11.5
FMWT,902,38.0205,-121.58255,Franks,2018,12,2018-12-11,1,231,11.2
FMWT,915,37.949,-121.55908,OMR,2018,12,2018-12-11,1,200,11.3
FMWT,910,38.00228,-121.45037,South Delta,2018,12,2018-12-11,1,144,12
FMWT,911,37.99247,-121.40875,South Delta,2018,12,2018-12-11,1,139,12.1
FMWT,704,38.07087,-121.77892,Lower Sac,2018,12,2018-12-10,1,74,11.5
FMWT,705,38.07925,-121.7618,Lower Sac,2018,12,2018-12-10,1,59,11.5
FMWT,706,38.0903,-121.74,Lower Sac,2018,12,2018-12-10,1,79,11.3
FMWT,707,38.11397,-121.70797,Lower Sac,2018,12,2018-12-10,1,117,11.1
FMWT,709,38.14787,-121.69048,Lower Sac,2018,12,2018-12-10,1,175,11.2
FMWT,710,38.162,-121.68228,Lower Sac,2018,12,2018-12-10,1,181,11.2
FMWT,711,38.17595,-121.67028,Lower Sac,2018,12,2018-12-10,1,145,11.1
FMWT,716,38.23787,-121.68438,Cache/Liberty,2018,12,2018-12-10,1,145,11.2
FMWT,715,38.22295,-121.67362,Cache/Liberty,2018,12,2018-12-10,1,130,11.2
FMWT,812,38.08792,-121.64883,Lower SJ,2018,12,2018-12-18,1,135,11.1
FMWT,919,38.10572,-121.49525,East Delta,2018,12,2018-12-18,1,198,11.4
FMWT,920,38.14138,-121.50475,East Delta,2018,12,2018-12-18,1,180,11.2
